Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2021-04-07 00:00:00,Germany,Germany,DE,262.47,316.98,70.09,60.41,entsoe.eu,,
2021-04-08 00:00:00,Germany,Germany,DE,304.00,364.16,64.97,54.97,entsoe.eu,,
2021-04-09 00:00:00,Germany,Germany,DE,302.97,365.19,64.89,54.49,entsoe.eu,,
2021-04-10 00:00:00,Germany,Germany,DE,371.44,445.65,55.57,42.83,entsoe.eu,,
2021-04-11 00:00:00,Germany,Germany,DE,286.47,347.82,68.07,56.20,entsoe.eu,,
2021-04-12 00:00:00,Germany,Germany,DE,424.73,496.68,51.04,40.85,entsoe.eu,,
2021-04-13 00:00:00,Germany,Germany,DE,393.51,462.78,54.50,44.52,entsoe.eu,,
2021-04-14 00:00:00,Germany,Germany,DE,455.23,531.91,46.97,36.40,entsoe.eu,,
2021-04-15 00:00:00,Germany,Germany,DE,434.37,510.08,48.66,38.07,entsoe.eu,,
2021-04-16 00:00:00,Germany,Germany,DE,418.12,491.32,51.12,38.76,entsoe.eu,,
2021-04-17 00:00:00,Germany,Germany,DE,401.00,474.70,53.50,39.53,entsoe.eu,,
2021-04-18 00:00:00,Germany,Germany,DE,445.48,524.63,48.29,33.26,entsoe.eu,,
2021-04-19 00:00:00,Germany,Germany,DE,466.19,544.65,45.71,32.21,entsoe.eu,,
2021-04-20 00:00:00,Germany,Germany,DE,459.48,537.85,46.15,33.43,entsoe.eu,,
2021-04-21 00:00:00,Germany,Germany,DE,344.08,408.52,61.12,49.04,entsoe.eu,,
2021-04-22 00:00:00,Germany,Germany,DE,271.00,328.84,69.06,57.23,entsoe.eu,,
2021-04-23 00:00:00,Germany,Germany,DE,306.11,371.07,63.99,50.59,entsoe.eu,,
2021-04-24 00:00:00,Germany,Germany,DE,258.80,322.73,69.62,54.07,entsoe.eu,,
2021-04-25 00:00:00,Germany,Germany,DE,246.39,310.88,70.60,52.39,entsoe.eu,,
2021-04-26 00:00:00,Germany,Germany,DE,364.69,435.29,57.71,43.50,entsoe.eu,,
2021-04-27 00:00:00,Germany,Germany,DE,344.17,409.67,60.90,48.71,entsoe.eu,,
2021-04-28 00:00:00,Germany,Germany,DE,365.16,432.75,58.57,46.43,entsoe.eu,,
2021-04-29 00:00:00,Germany,Germany,DE,356.56,421.15,59.90,48.04,entsoe.eu,,
2021-04-30 00:00:00,Germany,Germany,DE,454.34,530.90,48.29,34.83,entsoe.eu,,
2021-05-01 00:00:00,Germany,Germany,DE,363.93,437.79,59.25,43.15,entsoe.eu,,
2021-05-02 00:00:00,Germany,Germany,DE,283.37,346.55,67.77,53.80,entsoe.eu,,
2021-05-03 00:00:00,Germany,Germany,DE,291.02,353.37,66.45,54.97,entsoe.eu,,
2021-05-04 00:00:00,Germany,Germany,DE,148.21,192.44,82.68,73.51,entsoe.eu,,
2021-05-05 00:00:00,Germany,Germany,DE,190.33,238.80,78.39,69.20,entsoe.eu,,
2021-05-06 00:00:00,Germany,Germany,DE,357.78,426.27,57.97,46.75,entsoe.eu,,
2021-05-07 00:00:00,Germany,Germany,DE,327.93,393.14,62.07,50.93,entsoe.eu,,
2021-05-08 00:00:00,Germany,Germany,DE,212.73,272.32,75.31,60.88,entsoe.eu,,
2021-05-09 00:00:00,Germany,Germany,DE,140.21,192.07,83.53,70.63,entsoe.eu,,
2021-05-10 00:00:00,Germany,Germany,DE,266.56,326.78,69.58,56.29,entsoe.eu,,
2021-05-11 00:00:00,Germany,Germany,DE,393.70,464.65,55.61,42.27,entsoe.eu,,
2021-05-12 00:00:00,Germany,Germany,DE,378.64,449.97,56.70,42.44,entsoe.eu,,
2021-05-13 00:00:00,Germany,Germany,DE,273.16,340.90,68.75,50.25,entsoe.eu,,
2021-05-14 00:00:00,Germany,Germany,DE,278.11,345.79,67.41,50.80,entsoe.eu,,
2021-05-15 00:00:00,Germany,Germany,DE,241.66,305.00,72.50,54.50,entsoe.eu,,
2021-05-16 00:00:00,Germany,Germany,DE,237.08,298.75,73.34,54.04,entsoe.eu,,
2021-05-17 00:00:00,Germany,Germany,DE,282.77,345.52,67.55,51.24,entsoe.eu,,
2021-05-18 00:00:00,Germany,Germany,DE,331.29,397.40,62.43,46.56,entsoe.eu,,
2021-05-19 00:00:00,Germany,Germany,DE,339.81,408.43,60.59,44.61,entsoe.eu,,
2021-05-20 00:00:00,Germany,Germany,DE,301.85,366.67,65.18,49.72,entsoe.eu,,
2021-05-21 00:00:00,Germany,Germany,DE,139.86,187.37,83.47,69.37,entsoe.eu,,
2021-05-22 00:00:00,Germany,Germany,DE,118.83,164.29,86.49,73.98,entsoe.eu,,
2021-05-23 00:00:00,Germany,Germany,DE,165.73,219.24,81.56,65.30,entsoe.eu,,
2021-05-24 00:00:00,Germany,Germany,DE,177.46,230.07,80.28,63.74,entsoe.eu,,
2021-05-25 00:00:00,Germany,Germany,DE,232.87,285.86,74.82,61.08,entsoe.eu,,
2021-05-26 00:00:00,Germany,Germany,DE,266.19,321.21,71.27,59.10,entsoe.eu,,
2021-05-27 00:00:00,Germany,Germany,DE,332.76,394.05,63.55,50.94,entsoe.eu,,
2021-05-28 00:00:00,Germany,Germany,DE,377.69,447.66,57.37,42.76,entsoe.eu,,
2021-05-29 00:00:00,Germany,Germany,DE,291.63,356.45,67.88,49.85,entsoe.eu,,
